"ID","Replicate Number","Destination Herbarium","NOCA Acc Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number Numeric","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
423,2.00,"WTU",656.00,24547.00,32235.00,356866.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex preslii","Carex","preslii","Steud.",,,,,,,,1.00,"Zika",13.00,"Oct",2003.00,,,"Peter F. Zika",,18911.00,,"18911",,25.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1 air kilometer south of Kitling Peak.  Fisher Creek trail to Easy Pass.",5445.00,,1660.00,,48.00,34.20,0.00,"N",120.00,51.10,0.00,"W",,,"Field notes",10.00,658478.16,5381884.72,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Dry steep meadow.  South aspect, over granite.","Cespitose.  Occasional.  Perigynia spreading.",,"Native","Fruiting",,"{C18D9C7E-620E-4321-8B0B-E5418CDE7CE7}",658478.15,5381884.71,"NAD83","OK","Natalya Antonova"
424,3.00,"UBC",656.00,24631.00,32235.00,356866.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex preslii","Carex","preslii","Steud.",,,,,,,,1.00,"Zika",13.00,"Oct",2003.00,,,"Peter F. Zika",,18911.00,,"18911",,25.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1 air kilometer south of Kitling Peak.  Fisher Creek trail to Easy Pass.",5445.00,,1660.00,,48.00,34.20,0.00,"N",120.00,51.10,0.00,"W",,,"Field notes",10.00,658478.16,5381884.72,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Dry steep meadow.  South aspect, over granite.","Cespitose.  Occasional.  Perigynia spreading.",,"Native","Fruiting",,"{C18D9C7E-620E-4321-8B0B-E5418CDE7CE7}",658478.15,5381884.71,"NAD83","OK","Natalya Antonova"
425,4.00,"OSU",656.00,24642.00,32235.00,356866.00,"2003 North Cascades National Park Foray","Cyperaceae","Carex preslii","Carex","preslii","Steud.",,,,,,,,1.00,"Zika",13.00,"Oct",2003.00,,,"Peter F. Zika",,18911.00,,"18911",,25.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1 air kilometer south of Kitling Peak.  Fisher Creek trail to Easy Pass.",5445.00,,1660.00,,48.00,34.20,0.00,"N",120.00,51.10,0.00,"W",,,"Field notes",10.00,658478.16,5381884.72,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Dry steep meadow.  South aspect, over granite.","Cespitose.  Occasional.  Perigynia spreading.",,"Native","Fruiting",,"{C18D9C7E-620E-4321-8B0B-E5418CDE7CE7}",658478.15,5381884.71,"NAD83","OK","Natalya Antonova"
426,1.00,"NOCA",656.00,24298.00,32236.00,356916.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Athyrium alpestre var. americanum","Athyrium","alpestre","Butters","var.","americanum",,,,,,2.00,"Ed Alverson",31.00,"Jan",2006.00,"FNA","WTU Herbarium","Jeff Walker",,135.00,,"135","Sharon Rodman, Nancy Job",24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Ragged Ridge below Mesahchie Peak.",5355.00,,1633.00,,48.00,34.00,19.34,"N",120.00,52.00,56.67,"W",,,"Field notes",10.00,657111.19,5381918.64,"WGS 84",,"Calc. from Lat-Long","35N","16E",4.00,,"Talus slope with small tributary (to Fisher Creek) flowing through it.  Stream flows down series of cascades and through an ice tunnel.  Downslope end of talus is dry.","Scattered on talus.  Growing in clumps.  Rhizomes deeply embedd in rocks.",,"Native","Sterile",,"{E251188F-5767-442F-BF25-85ABA12CF1CE}",657111.18,5381918.63,"NAD83","OK","Natalya Antonova"
427,2.00,"WTU",656.00,24495.00,32236.00,356916.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Athyrium alpestre var. americanum","Athyrium","alpestre","Butters","var.","americanum",,,,,,2.00,"Ed Alverson",31.00,"Jan",2006.00,"FNA","WTU Herbarium","Jeff Walker",,135.00,,"135","Sharon Rodman, Nancy Job",24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Ragged Ridge below Mesahchie Peak.",5355.00,,1633.00,,48.00,34.00,19.34,"N",120.00,52.00,56.67,"W",,,"Field notes",10.00,657111.19,5381918.64,"WGS 84",,"Calc. from Lat-Long","35N","16E",4.00,,"Talus slope with small tributary (to Fisher Creek) flowing through it.  Stream flows down series of cascades and through an ice tunnel.  Downslope end of talus is dry.","Scattered on talus.  Growing in clumps.  Rhizomes deeply embedd in rocks.",,"Native","Sterile",,"{E251188F-5767-442F-BF25-85ABA12CF1CE}",657111.18,5381918.63,"NAD83","OK","Natalya Antonova"
428,1.00,"NOCA",656.00,24310.00,32237.00,356957.00,"2003 North Cascades National Park Foray","Pteridaceae","Cryptogramma acrostichoides","Cryptogramma","acrostichoides","R. Br.",,,,,,,,2.00,"Ed Alverson",31.00,"Jan",2006.00,"FNA","WTU","Jeff Walker",,147.00,,"147","Sharon Rodman, Nancy Job",24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Ragged Ridge below Mesahchie Peak.",5355.00,,1633.00,,48.00,34.00,19.34,"N",120.00,52.00,56.67,"W","WGS 92",,"Calc. from UTM",10.00,657111.19,5381918.64,,,"Field notes","35N","16E",4.00,,"Talus slope with small tributary (to Fisher Creek) flowing through it.  Stream flows down series of cascades and through an ice tunnel.  Downslope end of talus is dry.","Scattered.  Growing between rocks at downslope end of talus.  Leaves dimorphic.",,"Native","Fertile",,"{E251188F-5767-442F-BF25-85ABA12CF1CE}",657111.18,5381918.63,"NAD83","OK","Natalya Antonova"
429,2.00,"WTU",656.00,24506.00,32237.00,356957.00,"2003 North Cascades National Park Foray","Pteridaceae","Cryptogramma acrostichoides","Cryptogramma","acrostichoides","R. Br.",,,,,,,,2.00,"Ed Alverson",31.00,"Jan",2006.00,"FNA","WTU","Jeff Walker",,147.00,,"147","Sharon Rodman, Nancy Job",24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Ragged Ridge below Mesahchie Peak.",5355.00,,1633.00,,48.00,34.00,19.34,"N",120.00,52.00,56.67,"W","WGS 92",,"Calc. from UTM",10.00,657111.19,5381918.64,,,"Field notes","35N","16E",4.00,,"Talus slope with small tributary (to Fisher Creek) flowing through it.  Stream flows down series of cascades and through an ice tunnel.  Downslope end of talus is dry.","Scattered.  Growing between rocks at downslope end of talus.  Leaves dimorphic.",,"Native","Fertile",,"{E251188F-5767-442F-BF25-85ABA12CF1CE}",657111.18,5381918.63,"NAD83","OK","Natalya Antonova"
430,3.00,"UBC",656.00,24611.00,32237.00,356957.00,"2003 North Cascades National Park Foray","Pteridaceae","Cryptogramma acrostichoides","Cryptogramma","acrostichoides","R. Br.",,,,,,,,2.00,"Ed Alverson",31.00,"Jan",2006.00,"FNA","WTU","Jeff Walker",,147.00,,"147","Sharon Rodman, Nancy Job",24.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Ragged Ridge below Mesahchie Peak.",5355.00,,1633.00,,48.00,34.00,19.34,"N",120.00,52.00,56.67,"W","WGS 92",,"Calc. from UTM",10.00,657111.19,5381918.64,,,"Field notes","35N","16E",4.00,,"Talus slope with small tributary (to Fisher Creek) flowing through it.  Stream flows down series of cascades and through an ice tunnel.  Downslope end of talus is dry.","Scattered.  Growing between rocks at downslope end of talus.  Leaves dimorphic.",,"Native","Fertile",,"{E251188F-5767-442F-BF25-85ABA12CF1CE}",657111.18,5381918.63,"NAD83","OK","Natalya Antonova"
431,1.00,"NOCA",656.00,24277.00,32239.00,356926.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Diphasiastrum alpinum","Diphasiastrum","alpinum","(L.) Holub",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Jeff Walker",,114.00,,"114","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Locally common.  Stems criss-cross and form large mats.  Leaves green turning orange with age.  Reproductive structures are bluish-green.  Growing with sphagnum.",,"Native","Fertile",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
432,2.00,"WTU",656.00,24482.00,32239.00,356926.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Diphasiastrum alpinum","Diphasiastrum","alpinum","(L.) Holub",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Jeff Walker",,114.00,,"114","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Locally common.  Stems criss-cross and form large mats.  Leaves green turning orange with age.  Reproductive structures are bluish-green.  Growing with sphagnum.",,"Native","Fertile",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
433,1.00,"NOCA",656.00,24337.00,32240.00,356911.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Lycopodium sitchense","Lycopodium","sitchense","Rupr.",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Peter F. Zika",,18848.00,,"18848","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands, among granite boulders.  Full sun.","Green foliage.  Creeping.  Dense where exposed, loose where sheltered from wind.",,"Native","Fertile",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
434,2.00,"WTU",656.00,24524.00,32240.00,356911.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Lycopodium sitchense","Lycopodium","sitchense","Rupr.",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Peter F. Zika",,18848.00,,"18848","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands, among granite boulders.  Full sun.","Green foliage.  Creeping.  Dense where exposed, loose where sheltered from wind.",,"Native","Fertile",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
435,3.00,"UBC",656.00,24620.00,32240.00,356911.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Lycopodium sitchense","Lycopodium","sitchense","Rupr.",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Peter F. Zika",,18848.00,,"18848","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands, among granite boulders.  Full sun.","Green foliage.  Creeping.  Dense where exposed, loose where sheltered from wind.",,"Native","Fertile",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
436,4.00,"OSU",656.00,24637.00,32240.00,356911.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Lycopodium sitchense","Lycopodium","sitchense","Rupr.",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Peter F. Zika",,18848.00,,"18848","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands, among granite boulders.  Full sun.","Green foliage.  Creeping.  Dense where exposed, loose where sheltered from wind.",,"Native","Fertile",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
437,1.00,"NOCA",656.00,24338.00,32241.00,356962.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Athyrium alpestre var. americanum","Athyrium","alpestre","Butters","var.","americanum",,,,,,2.00,"Ed Alverson",31.00,"Jan",2006.00,"FNA","WTU Herbarium","Peter F. Zika",,18849.00,,"18849","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands, among granite boulders.  Full sun.","Cespitose.  Erect.  Common among granite boulders at base of talus slope.",,"Native","Fertile",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
438,2.00,"WTU",656.00,24525.00,32241.00,356962.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Athyrium alpestre var. americanum","Athyrium","alpestre","Butters","var.","americanum",,,,,,2.00,"Ed Alverson",31.00,"Jan",2006.00,"FNA","WTU Herbarium","Peter F. Zika",,18849.00,,"18849","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands, among granite boulders.  Full sun.","Cespitose.  Erect.  Common among granite boulders at base of talus slope.",,"Native","Fertile",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
439,3.00,"UBC",656.00,24621.00,32241.00,356962.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Athyrium alpestre var. americanum","Athyrium","alpestre","Butters","var.","americanum",,,,,,2.00,"Ed Alverson",31.00,"Jan",2006.00,"FNA","WTU Herbarium","Peter F. Zika",,18849.00,,"18849","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands, among granite boulders.  Full sun.","Cespitose.  Erect.  Common among granite boulders at base of talus slope.",,"Native","Fertile",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
440,4.00,"OSU",656.00,24638.00,32241.00,356962.00,"2003 North Cascades National Park Foray","Dryopteridaceae","Athyrium alpestre var. americanum","Athyrium","alpestre","Butters","var.","americanum",,,,,,2.00,"Ed Alverson",31.00,"Jan",2006.00,"FNA","WTU Herbarium","Peter F. Zika",,18849.00,,"18849","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","Cascade Mountains.  North Cascades National Park.  1 air kilometer SE of Easy Pass.  Fisher Creek Basin.",5576.00,,1700.00,,48.00,33.00,0.00,"N",120.00,50.00,0.00,"W","WGS 84",,"Calc. from UTM",10.00,659654.00,5381082.00,,,"Field notes","35N","16E",3.00,,"Mossy banks of Fisher Creek and adjacent uplands, among granite boulders.  Full sun.","Cespitose.  Erect.  Common among granite boulders at base of talus slope.",,"Native","Fertile",,"{2B4EBA52-B9A4-4AF7-8BEC-67A0B742F445}",659653.99,5381081.99,"NAD83","OK","Natalya Antonova"
441,1.00,"NOCA",656.00,24351.00,32242.00,356852.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Huperzia haleakalae","Huperzia","haleakalae","(Brack.) Holub",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Peter F. Zika",,18862.00,,"18862","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1 air kilometer south of Easy Pass.  Fisher Creek.",5248.00,,1600.00,,48.00,33.70,0.00,"N",120.00,50.50,0.00,"W",,,"Field notes",10.00,659241.97,5380979.29,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow complex.  Full sun.","Erect from bent base.  Mid-green.  In sphagnum and moist soil by channel.  Locally common.",,"Native","Fertile",,"{DA669CF4-E379-45E1-88EF-D892DD3DBA68}",659241.96,5380979.28,"NAD83","OK","Natalya Antonova"
442,2.00,"WTU",656.00,24532.00,32242.00,356852.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Huperzia haleakalae","Huperzia","haleakalae","(Brack.) Holub",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Peter F. Zika",,18862.00,,"18862","Jim Duemmel, Walt Lockwood",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  1 air kilometer south of Easy Pass.  Fisher Creek.",5248.00,,1600.00,,48.00,33.70,0.00,"N",120.00,50.50,0.00,"W",,,"Field notes",10.00,659241.97,5380979.29,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadow complex.  Full sun.","Erect from bent base.  Mid-green.  In sphagnum and moist soil by channel.  Locally common.",,"Native","Fertile",,"{DA669CF4-E379-45E1-88EF-D892DD3DBA68}",659241.96,5380979.28,"NAD83","OK","Natalya Antonova"
443,1.00,"NOCA",656.00,24386.00,32243.00,356857.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Lycopodium sitchense","Lycopodium","sitchense","Rupr.",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Peter F. Zika",,18901.00,,"18901",,24.00,"Aug",2003.00,"USA","Washington","Chelan","North Cascades National Park.  One air kilometer west of Fisher Peak.   Between the Silent Lakes.",6888.00,,2100.00,,48.00,32.90,0.00,"N",120.00,50.10,0.00,"W",,,"Field notes",10.00,659775.81,5379511.24,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Steep damp turf.  Granitic alpine slope.","Common.  Foliage green.",,"Native","Fertile",,"{240B8C68-711F-47D2-A73F-B8BDA6DCDBE0}",659775.80,5379511.23,"NAD83","OK","Natalya Antonova"
444,2.00,"WTU",656.00,24544.00,32243.00,356857.00,"2003 North Cascades National Park Foray","Lycopodiaceae","Lycopodium sitchense","Lycopodium","sitchense","Rupr.",,,,,,,,1.00,"David Giblin",7.00,"Oct",2003.00,,,"Peter F. Zika",,18901.00,,"18901",,24.00,"Aug",2003.00,"USA","Washington","Chelan","North Cascades National Park.  One air kilometer west of Fisher Peak.   Between the Silent Lakes.",6888.00,,2100.00,,48.00,32.90,0.00,"N",120.00,50.10,0.00,"W",,,"Field notes",10.00,659775.81,5379511.24,"WGS 84",,"Calc. from Lat-Long","35N","16E",11.00,,"Steep damp turf.  Granitic alpine slope.","Common.  Foliage green.",,"Native","Fertile",,"{240B8C68-711F-47D2-A73F-B8BDA6DCDBE0}",659775.80,5379511.23,"NAD83","OK","Natalya Antonova"
445,1.00,"NOCA",656.00,24278.00,33441.00,356925.00,"2003 North Cascades National Park Foray","Gentianaceae","Gentiana calycosa","Gentiana","calycosa","Griseb.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Jeff Walker",,115.00,,"115","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Common and dominant throughout wet meadow.  Purple flowers, growing in clumps.  Rhizomatous.  Flowers mostly closed.","National Park ServiceNorth Cascades NPS ComplexAccession No.: NOCA-656Catalog No.: NOCA 24483.","Native","Flowering",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
446,2.00,"WTU",656.00,24483.00,33441.00,356925.00,"2003 North Cascades National Park Foray","Gentianaceae","Gentiana calycosa","Gentiana","calycosa","Griseb.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Jeff Walker",,115.00,,"115","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Common and dominant throughout wet meadow.  Purple flowers, growing in clumps.  Rhizomatous.  Flowers mostly closed.","National Park ServiceNorth Cascades NPS ComplexAccession No.: NOCA-656Catalog No.: NOCA 24483.","Native","Flowering",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
447,3.00,"UBC",656.00,24597.00,33441.00,356925.00,"2003 North Cascades National Park Foray","Gentianaceae","Gentiana calycosa","Gentiana","calycosa","Griseb.",,,,,,,,1.00,"David Giblin",18.00,"Sep",2003.00,"H&C",,"Jeff Walker",,115.00,,"115","Sharon Rodman, Nancy Job",23.00,"Aug",2003.00,"USA","Washington","Skagit","North Cascades National Park.  Fisher Creek wetland complex near headwaters.",5248.00,,1600.00,,48.00,33.73,0.00,"N",120.00,50.47,0.00,"W",,,"Field notes",10.00,659269.76,5381041.25,"WGS 84",,"Calc. from Lat-Long","35N","16E",3.00,,"Wet meadows with braided streams.","Common and dominant throughout wet meadow.  Purple flowers, growing in clumps.  Rhizomatous.  Flowers mostly closed.","National Park ServiceNorth Cascades NPS ComplexAccession No.: NOCA-656Catalog No.: NOCA 24483.","Native","Flowering",,"{BDC9CD62-1200-42E9-A6A1-1D9AB4C8FF72}",659269.75,5381041.24,"NAD83","OK","Natalya Antonova"
