"ID","Replicate Number","Destination Herbarium","NOCA Accession Number","NOCA Catalog Number","WTU Database ID","WTU Accession Number","Label Title","Family","Full Scientific Name","Genus","Species","Species author","Trinomial Rank","Trinomial Epithet","Trinomial Author","Quadrinomial Rank","Quadrinomial Epithet","Quadrinomial Author","ID Qualifier","Determination Number","Determiner","Determination Day","Determination Month","Determination Year","Fide","Determination Notes","Collector","Collector Number Prefix","Collector Number","Collector Number Suffix","Full Collector Number","Associated Collectors","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Upper Elevation (ft)","Elevation (m)","Upper Elevation (m)","Lat Deg","Lat Min","Lat Sec","N or S","Long Deg","Long Min","Lon Sec","W or E","Lat-Long Datum","Lat-Long Accuracy (m)","Lat-Long Source","UTM Zone","UTM Easting","UTM Northing","UTM Datum","UTM Accuracy (m)","UTM Source","Township","Range","Section","Quarter","Site Description","Specimen Details","Miscellaneous Notes","Origin","Phenology","Conservation Status","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
265,1.00,"NOCA",656.00,12585.00,6322.00,,"2004 North Cascades National Park Forays","Salicaceae","Salix sp.","Salix",,,,,,,,,"sp.",1.00,"Sarah Gage",24.00,"Sep",2004.00,,,"Steve Hahn",,1286.00,,"1286","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Prostrate, uncommon.",,"Unknown","Sterile",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
266,1.00,"NOCA",656.00,12586.00,6323.00,,"2004 North Cascades National Park Forays","Saxifragaceae","Heuchera glabra","Heuchera","glabra","Willd.",,,,,,,,1.00,"Sarah Gage",24.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1287.00,,"1287","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs;  in moist crevices.","White flowers.",,"Native","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
267,2.00,"WTU",656.00,12587.00,6323.00,361840.00,"2004 North Cascades National Park Forays","Saxifragaceae","Heuchera glabra","Heuchera","glabra","Willd.",,,,,,,,1.00,"Sarah Gage",24.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1287.00,,"1287","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs;  in moist crevices.","White flowers.",,"Native","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
268,1.00,"NOCA",656.00,12588.00,6324.00,,"2004 North Cascades National Park Forays","Poaceae","Poa alpina","Poa","alpina","L.",,,,,,,,1.00,"Sarah Gage",27.00,"Oct",2004.00,"H&C",,"Steve Hahn",,1288.00,,"1288","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Cespitose.",,"Native","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
269,2.00,"WTU",656.00,12589.00,6324.00,361839.00,"2004 North Cascades National Park Forays","Poaceae","Poa alpina","Poa","alpina","L.",,,,,,,,1.00,"Sarah Gage",27.00,"Oct",2004.00,"H&C",,"Steve Hahn",,1288.00,,"1288","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Cespitose.",,"Native","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
270,1.00,"NOCA",656.00,12590.00,6325.00,,"2004 North Cascades National Park Forays","Polemoniaceae","Polemonium pulcherrimum var. pulcherrimum","Polemonium","pulcherrimum","Hook.","var.","pulcherrimum",,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1289.00,,"1289","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs; dry rocky spots.","Light blue flowers with yellow center, rhizomatous, sticky foliage,  occasional.",,"Native","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
271,2.00,"WTU",656.00,12591.00,6325.00,361838.00,"2004 North Cascades National Park Forays","Polemoniaceae","Polemonium pulcherrimum var. pulcherrimum","Polemonium","pulcherrimum","Hook.","var.","pulcherrimum",,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1289.00,,"1289","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs; dry rocky spots.","Light blue flowers with yellow center, rhizomatous, sticky foliage,  occasional.",,"Native","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
272,3.00,"UBC",656.00,12592.00,6325.00,,"2004 North Cascades National Park Forays","Polemoniaceae","Polemonium pulcherrimum var. pulcherrimum","Polemonium","pulcherrimum","Hook.","var.","pulcherrimum",,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1289.00,,"1289","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs; dry rocky spots.","Light blue flowers with yellow center, rhizomatous, sticky foliage,  occasional.",,"Native","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
273,1.00,"NOCA",656.00,12593.00,6326.00,,"2004 North Cascades National Park Forays","Poaceae","Trisetum spicatum","Trisetum","spicatum","(L.) Richter",,,,,,,,1.00,"Sarah Gage",22.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1290.00,"-A","1290-A","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Cespitose, filiform leaves.",,"Introduced","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
274,1.00,"NOCA",656.00,12594.00,6327.00,,"2004 North Cascades National Park Forays","Poaceae","Festuca brachyphylla","Festuca","brachyphylla","J.A. Schultes ex J.A. & J.H. Schultes",,,,,,,,1.00,"Sarah Gage",22.00,"Sep",2004.00,"Biek, Flora of Mt. Rainier",,"Steve Hahn",,1290.00,"-B","1290-B","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.",,,"Introduced","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
275,1.00,"NOCA",656.00,12595.00,6328.00,,"2004 North Cascades National Park Forays","Polygonaceae","Oxyria digyna","Oxyria","digyna","(L.) Hill",,,,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1291.00,,"1291","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Yellow flowers, red fruit, common.",,"Native","Flowering & Fruiting",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
276,2.00,"WTU",656.00,12596.00,6328.00,361842.00,"2004 North Cascades National Park Forays","Polygonaceae","Oxyria digyna","Oxyria","digyna","(L.) Hill",,,,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1291.00,,"1291","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Yellow flowers, red fruit, common.",,"Native","Flowering & Fruiting",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
277,3.00,"UBC",656.00,12597.00,6328.00,,"2004 North Cascades National Park Forays","Polygonaceae","Oxyria digyna","Oxyria","digyna","(L.) Hill",,,,,,,,1.00,"Sarah Gage",28.00,"Sep",2004.00,"H&C",,"Steve Hahn",,1291.00,,"1291","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Yellow flowers, red fruit, common.",,"Native","Flowering & Fruiting",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
278,1.00,"NOCA",656.00,12598.00,6329.00,,"2004 North Cascades National Park Forays","Caryophyllaceae","Cerastium arvense","Cerastium","arvense","L.",,,,,,,,1.00,"Sarah Gage",5.00,"Oct",2004.00,"H&C",,"Steve Hahn",,1292.00,,"1292","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","White flowers, occasional.",,"Native","Fruiting",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
279,1.00,"NOCA",656.00,12599.00,6330.00,,"2004 North Cascades National Park Forays","Onagraceae","Epilobium hornemannii ssp. hornemannii","Epilobium","hornemannii","Reichenb.","ssp.","hornemannii",,,,,,1.00,"Sarah Gage",6.00,"Oct",2004.00,"Jepson",,"Steve Hahn",,1293.00,,"1293","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Purple-pink flowers, rhizomatous.",,"Native","Flowering & Fruiting",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
280,1.00,"NOCA",656.00,12600.00,6331.00,,"2004 North Cascades National Park Forays","Juncaceae","Luzula piperi","Luzula","piperi","(Cov.) Jones",,,,,,,,1.00,"Sarah Gage",12.00,"Oct",2004.00,"FNA Vol. 22",,"Steve Hahn",,1294.00,,"1294","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Leaves blue, common.",,"Native","Flowering & Fruiting",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
281,2.00,"WTU",656.00,12601.00,6331.00,361851.00,"2004 North Cascades National Park Forays","Juncaceae","Luzula piperi","Luzula","piperi","(Cov.) Jones",,,,,,,,1.00,"Sarah Gage",12.00,"Oct",2004.00,"FNA Vol. 22",,"Steve Hahn",,1294.00,,"1294","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Leaves blue, common.",,"Native","Flowering & Fruiting",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
282,3.00,"UBC",656.00,12602.00,6331.00,,"2004 North Cascades National Park Forays","Juncaceae","Luzula piperi","Luzula","piperi","(Cov.) Jones",,,,,,,,1.00,"Sarah Gage",12.00,"Oct",2004.00,"FNA Vol. 22",,"Steve Hahn",,1294.00,,"1294","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Leaves blue, common.",,"Native","Flowering & Fruiting",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
283,1.00,"NOCA",656.00,12603.00,6332.00,,"2004 North Cascades National Park Forays","Juncaceae","Luzula arcuata","Luzula","arcuata","(Wahlenb.) Wahlenb.",,,,,,,,1.00,"Sarah Gage",12.00,"Oct",2004.00,"FNA Vol. 22",,"Steve Hahn",,1295.00,,"1295","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs; in turf, with Luzula piperi, Juncus mertensianus, Juncus drummondii, Ranunculus.","Leaves green, loosely cespitose, branches arch, uncommon.",,"Native","Flowering & Fruiting","Sensitive","{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
284,2.00,"WTU",656.00,12604.00,6332.00,,"2004 North Cascades National Park Forays","Juncaceae","Luzula arcuata","Luzula","arcuata","(Wahlenb.) Wahlenb.",,,,,,,,1.00,"Sarah Gage",12.00,"Oct",2004.00,"FNA Vol. 22",,"Steve Hahn",,1295.00,,"1295","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs; in turf, with Luzula piperi, Juncus mertensianus, Juncus drummondii, Ranunculus.","Leaves green, loosely cespitose, branches arch, uncommon.",,"Native","Flowering & Fruiting","Sensitive","{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
285,1.00,"NOCA",656.00,12605.00,6333.00,,"2004 North Cascades National Park Forays","Liliaceae","Lloydia serotina","Lloydia","serotina","(L.) Sweet",,,,,,,,1.00,"Sarah Gage",7.00,"Oct",2004.00,"H&C",,"Steve Hahn",,1296.00,,"1296","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Dingy white flowers.",,"Native","Fruiting",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
286,1.00,"NOCA",656.00,12606.00,6334.00,,"2004 North Cascades National Park Forays","Poaceae","Poa stenantha","Poa","stenantha","Trin.",,,,,,,,1.00,"Sarah Gage",27.00,"Oct",2004.00,"H&C",,"Steve Hahn",,1297.00,,"1297","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Cespitose.",,"Native","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
287,2.00,"WTU",656.00,12607.00,6334.00,,"2004 North Cascades National Park Forays","Poaceae","Poa stenantha","Poa","stenantha","Trin.",,,,,,,,1.00,"Sarah Gage",27.00,"Oct",2004.00,"H&C",,"Steve Hahn",,1297.00,,"1297","Peter Zika",8.00,"Aug",2004.00,"USA","Washington","Chelan","North Cascades National Park Complex, Lake Chelan National Recreation Area, 0.5 air km north of summit of McAlester Mtn., south of South Pass, above unnamed (Dee-Dee) lake, north-facing steep granitic talus at base of wet cliffs.",6303.00,,1922.00,,48.00,24.15,0.00,"N",120.00,39.12,0.00,"W",,,"GPS reading",10.00,673777.79,5363701.60,"WGS 84",,"Calc. from Lat-Long",,,,,"Exposed alpine turf, shaded at mid-day by cliffs.","Cespitose.",,"Native","Flowering",,"{85BF2A36-1D91-40D7-B242-2A756E45359B}",673777.78,5363701.59,"NAD83","OK","Natalya Antonova"
