"Replicate.","Destination Herbarium","NPS Accession Number","NPS Catalog Number","WTU Database ID","WTU Accession Number","Family","Scientific Name","Genus","Species","Author","Subspecific Rank","Subspecific taxon","Subspecific Author","Determiner","Determination Day","Determination Month","Determination Year","Determination Source","Determination Notes","Collector Name","Collector Number Prefix","Collector Number","Collector Number Suffix","Associated Collector","Collection Day","Collection Month","Collection Year","Country","State","County","Locality","Elevation (ft)","Elevation (m)","Dec Latitude","W or E","Dec Longitude","N or S","Source","Lat-Long Datum","UTM Zone","Easting","Northing","Source_UTM","Site description","Specimen Details","Origin","Phenology","GISlocID","Final_UTME","Final_UTMN","FinalUTM_Datum","Coord_checked","Coord_checked_by"
2.00,"WTU","NOCA-00840",18240.00,164035.00,,"Scrophulariaceae","Mimulus lewisii","Mimulus","lewisii","Pursh",,,,"David Giblin",31.00,"Aug",2007.00,"H&C",,"Steve Hahn","07-","19",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Growing in a seep. Rhizomatous, yellow throat. Uncommon.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18241.00,164035.00,,"Scrophulariaceae","Mimulus lewisii","Mimulus","lewisii","Pursh",,,,"David Giblin",31.00,"Aug",2007.00,"H&C",,"Steve Hahn","07-","19",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Growing in a seep. Rhizomatous, yellow throat. Uncommon.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18242.00,164036.00,,"Rosaceae","Aruncus sylvester","Aruncus","sylvester","Kostel",,,,"David Giblin",30.00,"Aug",2007.00,"H&C",,"Steve Hahn","07-","20",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Partial sun. 2-4 feet tall. Common.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18243.00,164036.00,,"Rosaceae","Aruncus sylvester","Aruncus","sylvester","Kostel",,,,"David Giblin",30.00,"Aug",2007.00,"H&C",,"Steve Hahn","07-","20",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Partial sun. 2-4 feet tall. Common.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18244.00,164036.00,,"Rosaceae","Aruncus sylvester","Aruncus","sylvester","Kostel",,,,"David Giblin",30.00,"Aug",2007.00,"H&C",,"Steve Hahn","07-","20",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Partial sun. 2-4 feet tall. Common.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18245.00,164037.00,,"Orchidaceae","Platanthera stricta","Platanthera","stricta","Lindl.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Steve Hahn","07-","21",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Uncommon. Scattered random along edge of seep. Partial sun.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18246.00,164037.00,,"Orchidaceae","Platanthera stricta","Platanthera","stricta","Lindl.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Steve Hahn","07-","21",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Uncommon. Scattered random along edge of seep. Partial sun.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18247.00,164037.00,,"Orchidaceae","Platanthera stricta","Platanthera","stricta","Lindl.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Steve Hahn","07-","21",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Uncommon. Scattered random along edge of seep. Partial sun.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18248.00,164038.00,,"Liliaceae","Streptopus amplexifolius","Streptopus","amplexifolius","(L.) DC.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Steve Hahn","07-","22",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Uncommon. 2-3 feet tall. Anthers greater than 3 millimeters. Flowers creamy yellow with purple on inside. Branching.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18249.00,164038.00,,"Liliaceae","Streptopus amplexifolius","Streptopus","amplexifolius","(L.) DC.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Steve Hahn","07-","22",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Uncommon. 2-3 feet tall. Anthers greater than 3 millimeters. Flowers creamy yellow with purple on inside. Branching.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18250.00,164038.00,,"Liliaceae","Streptopus amplexifolius","Streptopus","amplexifolius","(L.) DC.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Steve Hahn","07-","22",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","Uncommon. 2-3 feet tall. Anthers greater than 3 millimeters. Flowers creamy yellow with purple on inside. Branching.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18251.00,164039.00,,"Cyperaceae","Carex preslii","Carex","preslii","Steud.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Steve Hahn","07-","23",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","4-8 inch clumps. Partial sun.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18252.00,164039.00,,"Cyperaceae","Carex preslii","Carex","preslii","Steud.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Steve Hahn","07-","23",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","4-8 inch clumps. Partial sun.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18253.00,164039.00,,"Cyperaceae","Carex preslii","Carex","preslii","Steud.",,,,"David Giblin",31.00,"Aug",2007.00,"FNA",,"Steve Hahn","07-","23",,"Megan A. Jensen",4.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Lower Copper Ridge Trail. About 1/2 mile from Boundary Camp.",6184.00,1885.00,48.89,"W",-121.51,"N","GPS reading","NAD 83",10.00,608612.88,5416434.24,"Conversion algorithm","Forested avalanche shuttle. Dominant trees Western Hemlock and Silver Fir. Aspect; 145 degrees. Slope; 40 degrees.","4-8 inch clumps. Partial sun.","Native","Flowering","{0ACDBB53-BCF1-4B2A-B007-CA6D90B6CEF7}",608612.88,5416434.24,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18254.00,164107.00,,"Onagraceae","Epilobium luteum","Epilobium","luteum","Pursh",,,,"David Giblin",3.00,"Sep",2007.00,"Jepson",,"Steve Walker","07-","01",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Common in sunny stream area. Corollas light yellow.","Native","Flowering","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18255.00,164107.00,,"Onagraceae","Epilobium luteum","Epilobium","luteum","Pursh",,,,"David Giblin",3.00,"Sep",2007.00,"Jepson",,"Steve Walker","07-","01",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Common in sunny stream area. Corollas light yellow.","Native","Flowering","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18256.00,164107.00,,"Onagraceae","Epilobium luteum","Epilobium","luteum","Pursh",,,,"David Giblin",3.00,"Sep",2007.00,"Jepson",,"Steve Walker","07-","01",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Common in sunny stream area. Corollas light yellow.","Native","Flowering","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18257.00,164108.00,,"Scrophulariaceae","Veronica wormskjoldii","Veronica","wormskjoldii","Roem. & Schult.",,,,"David Giblin",3.00,"Sep",2007.00,"H&C",,"Steve Walker","07-","02",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Corollas blue. Growing in wet mossy soil in full shade.","Native","Flowering & Fruiting","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18258.00,164108.00,,"Scrophulariaceae","Veronica wormskjoldii","Veronica","wormskjoldii","Roem. & Schult.",,,,"David Giblin",3.00,"Sep",2007.00,"H&C",,"Steve Walker","07-","02",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Corollas blue. Growing in wet mossy soil in full shade.","Native","Flowering & Fruiting","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18259.00,164108.00,,"Scrophulariaceae","Veronica wormskjoldii","Veronica","wormskjoldii","Roem. & Schult.",,,,"David Giblin",3.00,"Sep",2007.00,"H&C",,"Steve Walker","07-","02",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Corollas blue. Growing in wet mossy soil in full shade.","Native","Flowering & Fruiting","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18260.00,164109.00,,"Asteraceae","Senecio triangularis","Senecio","triangularis","Hook.",,,,"David Giblin",3.00,"Sep",2007.00,"FNA",,"Steve Walker","07-","03",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Common in sunny stream area.","Native","Flowering & Fruiting","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18261.00,164109.00,,"Asteraceae","Senecio triangularis","Senecio","triangularis","Hook.",,,,"David Giblin",3.00,"Sep",2007.00,"FNA",,"Steve Walker","07-","03",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Common in sunny stream area.","Native","Flowering & Fruiting","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18262.00,164109.00,,"Asteraceae","Senecio triangularis","Senecio","triangularis","Hook.",,,,"David Giblin",3.00,"Sep",2007.00,"FNA",,"Steve Walker","07-","03",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Common in sunny stream area.","Native","Flowering & Fruiting","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
1.00,"NOCA","NOCA-00840",18263.00,164110.00,,"Rosaceae","Rubus pedatus","Rubus","pedatus","J.E. Smith",,,,"David Giblin",3.00,"Sep",2007.00,"H&C",,"Steve Walker","07-","04",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Common in dry upland forest along trail.","Native","Flowering & Fruiting","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
2.00,"WTU","NOCA-00840",18264.00,164110.00,,"Rosaceae","Rubus pedatus","Rubus","pedatus","J.E. Smith",,,,"David Giblin",3.00,"Sep",2007.00,"H&C",,"Steve Walker","07-","04",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Common in dry upland forest along trail.","Native","Flowering & Fruiting","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
3.00,"UBC","NOCA-00840",18265.00,164110.00,,"Rosaceae","Rubus pedatus","Rubus","pedatus","J.E. Smith",,,,"David Giblin",3.00,"Sep",2007.00,"H&C",,"Steve Walker","07-","04",,"Steve Hahn, Megan A. Jensen, Dale Blum, Lily Hickenbottom, David Giblin",5.00,"Aug",2007.00,"USA","Washington","Whatcom","North Cascades National Park. Chilliwack River trail, approximately 0.5 kilometers from junction with Copper Ridge Trail.",4363.00,1330.00,48.88,"W",-121.52,"N","GPS reading","NAD 83",10.00,608446.08,5416151.22,"Conversion algorithm","Old growth forest dominated by Abies lasiocarpa with active stream.","Common in dry upland forest along trail.","Native","Flowering & Fruiting","{A51A2F61-8097-4BF5-A4A4-066774FD0730}",608446.07,5416151.51,"NAD83","OK","Natalya Antonova"
