Replicate#	Destination Herbarium	NPS Accession Number	NPS Catalog Number	WTU Database ID	WTU Accession Number	Family	Scientific Name	Genus	Species	Author	Subspecific Rank	Subspecific taxon	Subspecific Author	Determiner	Determination Day	Determination Month	Determination Year	Determination Source	Collector Name	Collector Number Prefix	Collector Number	Collector Number Suffix	Associated Collector	Collection Day	Collection Month	Collection Year	Country	State	County	Locality	Elevation (ft.)	Elevation (m)	Dec. Latitude	N or S	Decimal Long.	W or E	Lat-Long Datum	Accuracy (m)	UTM Zone	Easting	Northing	Datum	UTM Source	Site description	Specimen Details	Origin	Phenology	
3	UBC	MORA-523	17489	164343		Juncaceae	Juncus mertensianus	Juncus	mertensianus	Bong.				David Giblin	23	Sep	2007	FNA	Jessica Waite	07-	17		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	Weakly rhizomatous. Common along stream.	Native	Fertile	
1	MORA	MORA-523	17490	164344		Cyperaceae	Carex illota	Carex	illota	Bailey				David Giblin	23	Sep	2007	FNA	Jessica Waite	07-	18		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	"Cespitose. Growing in drying, silty pond."	Native	Flowering & Fruiting	
2	WTU	MORA-523	17491	164344		Cyperaceae	Carex illota	Carex	illota	Bailey				David Giblin	23	Sep	2007	FNA	Jessica Waite	07-	18		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	"Cespitose. Growing in drying, silty pond."	Native	Flowering & Fruiting	
3	UBC	MORA-523	17492	164344		Cyperaceae	Carex illota	Carex	illota	Bailey				David Giblin	23	Sep	2007	FNA	Jessica Waite	07-	18		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	"Cespitose. Growing in drying, silty pond."	Native	Flowering & Fruiting	
1	MORA	MORA-523	17493	164345		Caryophyllaceae	Eremogone capillaris var. americana	Eremogone	capillaris	(Poir.) Fenzl	var.	americana	(Maguire) R.L. Hartman	David Giblin	17	Sep	2007	FNA	Jessica Waite	07-	19		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	Common in dry areas of basin.	Native	Flowering & Fruiting	
2	WTU	MORA-523	17494	164345		Caryophyllaceae	Eremogone capillaris var. americana	Eremogone	capillaris	(Poir.) Fenzl	var.	americana	(Maguire) R.L. Hartman	David Giblin	17	Sep	2007	FNA	Jessica Waite	07-	19		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	Common in dry areas of basin.	Native	Flowering & Fruiting	
3	UBC	MORA-523	17495	164345		Caryophyllaceae	Eremogone capillaris var. americana	Eremogone	capillaris	(Poir.) Fenzl	var.	americana	(Maguire) R.L. Hartman	David Giblin	17	Sep	2007	FNA	Jessica Waite	07-	19		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	Common in dry areas of basin.	Native	Flowering & Fruiting	
1	MORA	MORA-523	17496	164346		Salicaceae	Salix barclayi	Salix	barclayi	Anderrs.				David Giblin	23	Sep	2007	H&C	Jessica Waite	07-	20		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	Fruits dehiscing; to 30 centimeters tall. On stream bank.	Native	Fruiting	
2	WTU	MORA-523	17497	164346		Salicaceae	Salix barclayi	Salix	barclayi	Anderrs.				David Giblin	23	Sep	2007	H&C	Jessica Waite	07-	20		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	Fruits dehiscing; to 30 centimeters tall. On stream bank.	Native	Fruiting	
3	UBC	MORA-523	17498	164346		Salicaceae	Salix barclayi	Salix	barclayi	Anderrs.				David Giblin	23	Sep	2007	H&C	Jessica Waite	07-	20		"Vicky Weafer, David Giblin"	14	Aug	2007	USA	Washington	Pierce	Mount Rainier National Park. Huckleberry Basin.	6445	1965	49.92101	N	-121.65287	W	WGS 84	10	10	596701	5530718	WGS 84	Conversion algorithm	North-facing talus slope and adjacent basin floor. Carex spectabilis and Luetkea pectinata dominant.	Fruits dehiscing; to 30 centimeters tall. On stream bank.	Native	Fruiting	
1	MORA	MORA-523	17499	164347		Ranunculaceae	Ranunculus eschscholtzii var. suksdorfii	Ranunculus	eschscholtzii	Schlecht.	var.	suksdorfii	(Gray) Benson	David Giblin	17	Sep	2007	FNA	Vicky Weafer	07-	04		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Scattered in moist soil areas at base of rocky outcropping.	Native	Fruiting	
2	WTU	MORA-523	17500	164347		Ranunculaceae	Ranunculus eschscholtzii var. suksdorfii	Ranunculus	eschscholtzii	Schlecht.	var.	suksdorfii	(Gray) Benson	David Giblin	17	Sep	2007	FNA	Vicky Weafer	07-	04		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Scattered in moist soil areas at base of rocky outcropping.	Native	Fruiting	
3	UBC	MORA-523	17501	164347		Ranunculaceae	Ranunculus eschscholtzii var. suksdorfii	Ranunculus	eschscholtzii	Schlecht.	var.	suksdorfii	(Gray) Benson	David Giblin	17	Sep	2007	FNA	Vicky Weafer	07-	04		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Scattered in moist soil areas at base of rocky outcropping.	Native	Fruiting	
1	MORA	MORA-523	17502	164348		Onagraceae	Epilobium lactiflorum	Epilobium	lactiflorum	Hausskn.				David Giblin	17	Sep	2007	Jepson	Vicky Weafer	07-	05		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Common in rocky soil at upper end of talus.	Native	Flowering & Fruiting	
2	WTU	MORA-523	17503	164348		Onagraceae	Epilobium lactiflorum	Epilobium	lactiflorum	Hausskn.				David Giblin	17	Sep	2007	Jepson	Vicky Weafer	07-	05		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Common in rocky soil at upper end of talus.	Native	Flowering & Fruiting	
3	UBC	MORA-523	17504	164348		Onagraceae	Epilobium lactiflorum	Epilobium	lactiflorum	Hausskn.				David Giblin	17	Sep	2007	Jepson	Vicky Weafer	07-	05		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Common in rocky soil at upper end of talus.	Native	Flowering & Fruiting	
1	MORA	MORA-523	17505	164349		Asteraceae	Agoseris aurantiaca var. aurantiaca	Agoseris	aurantiaca	(Hook.) Greene	var.	aurantiaca		David Giblin	16	Sep	2007	FNA	Vicky Weafer	07-	08		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Locally common in dry areas.	Native	Flowering & Fruiting	
2	WTU	MORA-523	17506	164349		Asteraceae	Agoseris aurantiaca var. aurantiaca	Agoseris	aurantiaca	(Hook.) Greene	var.	aurantiaca		David Giblin	16	Sep	2007	FNA	Vicky Weafer	07-	08		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Locally common in dry areas.	Native	Flowering & Fruiting	
3	UBC	MORA-523	17507	164349		Asteraceae	Agoseris aurantiaca var. aurantiaca	Agoseris	aurantiaca	(Hook.) Greene	var.	aurantiaca		David Giblin	16	Sep	2007	FNA	Vicky Weafer	07-	08		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Locally common in dry areas.	Native	Flowering & Fruiting	
1	MORA	MORA-523	17508	164350		Ranunculaceae	Anemone drummondii var. drummondii	Anemone	drummondii	Wats.	var.	drummondii		David Giblin	16	Sep	2007	FNA	Vicky Weafer	07-	13		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Scattered in rock crevices at base of rock face.	Native	Fruiting	
2	WTU	MORA-523	17509	164350		Ranunculaceae	Anemone drummondii var. drummondii	Anemone	drummondii	Wats.	var.	drummondii		David Giblin	16	Sep	2007	FNA	Vicky Weafer	07-	13		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Scattered in rock crevices at base of rock face.	Native	Fruiting	
3	UBC	MORA-523	17510	164350		Ranunculaceae	Anemone drummondii var. drummondii	Anemone	drummondii	Wats.	var.	drummondii		David Giblin	16	Sep	2007	FNA	Vicky Weafer	07-	13		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Scattered in rock crevices at base of rock face.	Native	Fruiting	
1	MORA	MORA-523	17511	164351		Caryophyllaceae	Minuartia rubella	Minuartia	rubella	(Wahlenb.) Hiern.				David Giblin	17	Sep	2007	FNA	Vicky Weafer	07-	14		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Corollas white. Scattered at base of rock face in crevices.	Native	Flowering	
2	WTU	MORA-523	17512	164351		Caryophyllaceae	Minuartia rubella	Minuartia	rubella	(Wahlenb.) Hiern.				David Giblin	17	Sep	2007	FNA	Vicky Weafer	07-	14		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Corollas white. Scattered at base of rock face in crevices.	Native	Flowering	
1	MORA	MORA-523	17513	164352		Brassicaceae	Arabis furcata var. furcata	Arabis	furcata	Wats.	var.	furcata		David Giblin	23	Sep	2007	"Rollins, 1993"	Vicky Weafer	07-	17		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Corollas white. Rare in north-facing seep.	Native	Flowering	
1	MORA	MORA-523	17514	164353		Brassicaceae	Draba lonchocarpa var. lonchocarpa	Draba	lonchocarpa	Rydb.	var.	lonchocarpa		David Giblin	23	Sep	2007	"Rollins, 1993"	Vicky Weafer	07-	18		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Uncommon in crevices at base of rock.	Native	Fruiting	
2	WTU	MORA-523	17515	164353		Brassicaceae	Draba lonchocarpa var. lonchocarpa	Draba	lonchocarpa	Rydb.	var.	lonchocarpa		David Giblin	23	Sep	2007	"Rollins, 1993"	Vicky Weafer	07-	18		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Uncommon in crevices at base of rock.	Native	Fruiting	
1	MORA	MORA-523	17516	164354		Brassicaceae	Arabis drummondii	Arabis	drummondii	Gray				David Giblin	23	Sep	2007	"Rollins, 1993"	Vicky Weafer	07-	20		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Corollas light purple/pink. Scattered in north-facing seep.	Native	Flowering & Fruiting	
2	WTU	MORA-523	17517	164354		Brassicaceae	Arabis drummondii	Arabis	drummondii	Gray				David Giblin	23	Sep	2007	"Rollins, 1993"	Vicky Weafer	07-	20		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Corollas light purple/pink. Scattered in north-facing seep.	Native	Flowering & Fruiting	
3	UBC	MORA-523	17518	164354		Brassicaceae	Arabis drummondii	Arabis	drummondii	Gray				David Giblin	23	Sep	2007	"Rollins, 1993"	Vicky Weafer	07-	20		"Dan Paquette, David Giblin, Megan A. Jensen, Richard Ramsden"	13	Aug	2007	USA	Washington	Pierce	"Mount Rainier National Park. Crystal Lakes area, just inside Park boundary, about 0.75 kilometer west from junction with Pacific Crest Trail."	6271	1912	46.90381	N	-121.50206	W	WGS 84	8	10	614085	5195564	WGS 84	Conversion algorithm	"Southwest facing subalpine meadow dominated by Lupinus latifolius, and adjacent steep talus slope and rock cliffs."	Corollas light purple/pink. Scattered in north-facing seep.	Native	Flowering & Fruiting	
